@relation 'trainingset-weka.filters.unsupervised.attribute.NumericToNominal-R65_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '0.237Att No :36+0.235Att No :28-0.23Att No :30+0.227Att No :27-0.227Att No :38...' numeric
@attribute '0.294Att No :59+0.286Att No :3-0.284Att No :5-0.259Att No :29-0.256Att No :13...' numeric
@attribute '0.37 Att No :62+0.326Att No :54+0.323Att No :63+0.319Att No :61-0.283Att No :4...' numeric
@attribute '-0.333Att No :58-0.293Att No :2+0.27 Att No :16+0.27 Att No :24-0.261Att No :49...' numeric
@attribute '0.403Att No :24+0.403Att No :16+0.235Att No :17+0.216Att No :9-0.204Att No :34...' numeric
@attribute '-0.381Att No :26-0.286Att No :24-0.286Att No :16-0.272Att No :52-0.27Att No :34...' numeric
@attribute '-0.472Att No :9-0.465Att No :1+0.29 Att No :24+0.29 Att No :16-0.234Att No :17...' numeric
@attribute '0.397Att No :14+0.355Att No :6-0.286Att No :52+0.271Att No :1+0.232Att No :54...' numeric
@attribute '-0.333Att No :18-0.319Att No :11-0.286Att No :25+0.274Att No :34-0.261Att No :4...' numeric
@attribute '0.456Att No :26-0.248Att No :60+0.243Att No :34+0.228Att No :18-0.224Att No :11...' numeric
@attribute '-0.394Att No :1+0.36 Att No :49+0.283Att No :46+0.271Att No :12+0.237Att No :41...' numeric
@attribute '-0.406Att No :60-0.338Att No :4+0.323Att No :57+0.289Att No :6-0.225Att No :49...' numeric
@attribute '0.82 Att No :57+0.24 Att No :4-0.239Att No :2+0.176Att No :55-0.174Att No :58...' numeric
@attribute '-0.313Att No :60+0.279Att No :49+0.255Att No :12-0.218Att No :61+0.216Att No :33...' numeric
@attribute '0.371Att No :55-0.348Att No :60-0.304Att No :1+0.274Att No :17-0.26Att No :26...' numeric
@attribute '0.352Att No :11+0.314Att No :49+0.311Att No :1-0.294Att No :33-0.294Att No :25...' numeric
@attribute '0.555Att No :52-0.285Att No :3+0.24 Att No :51-0.197Att No :20-0.193Att No :37...' numeric
@attribute '0.576Att No :49-0.348Att No :33-0.307Att No :12-0.284Att No :41-0.185Att No :1...' numeric
@attribute '0.525Att No :55-0.349Att No :63-0.231Att No :61+0.206Att No :21-0.196Att No :62...' numeric
@attribute '0.404Att No :63+0.334Att No :25+0.323Att No :21-0.245Att No :53+0.24 Att No :13...' numeric
@attribute '0.395Att No :60-0.389Att No :4-0.291Att No :54-0.23Att No :46+0.229Att No :42...' numeric
@attribute '-0.492Att No :6+0.422Att No :22+0.33 Att No :19+0.235Att No :13-0.221Att No :4...' numeric
@attribute '0.367Att No :12-0.343Att No :33-0.329Att No :41+0.327Att No :63-0.241Att No :11...' numeric
@attribute '0.512Att No :9+0.298Att No :13-0.29Att No :1-0.246Att No :37+0.24 Att No :6...' numeric
@attribute '-0.335Att No :25+0.293Att No :14-0.272Att No :53-0.26Att No :3+0.259Att No :4...' numeric
@attribute 'Att No :64' {0,1}

@data
5.22819,2.675667,-1.62843,0.078653,0.651027,2.127025,-0.217784,-0.339408,0.252256,-1.494983,0.555882,0.78747,-0.463662,-0.178788,-0.619411,-0.324349,-0.516129,-0.322542,0.249506,0.008415,-0.599541,0.10899,-0.067839,-0.197058,0.056733,1
4.676762,0.52874,-0.650486,0.562783,0.137092,1.859089,-0.783785,-1.160414,-0.26431,-2.048939,0.362982,-0.203281,-0.015746,-0.940547,-0.349372,-0.113301,0.263149,-0.496415,0.261521,-0.359492,-0.004824,-0.188332,-0.393868,0.030693,0.054595,1
5.222505,0.555869,-2.069478,0.111372,-0.024699,1.40076,-0.518872,-0.417093,0.093997,-2.168465,0.110231,-0.263759,0.266533,-0.754647,0.2766,0.083183,0.012829,-0.134023,0.148368,0.395455,-0.636501,-0.043833,-0.17706,0.004134,0.07748,1
1.378053,0.626596,-2.213309,-1.619354,-0.32672,-3.131351,-1.717353,-0.27736,0.5053,0.823806,1.552598,-0.927227,-0.526836,0.14157,0.957958,0.828321,-0.283992,0.723148,-0.909112,0.008362,1.113603,0.337046,-0.213086,0.372535,-0.756387,1
3.522512,2.308522,-2.440318,-0.710573,-0.395887,-0.965244,-0.622339,0.425333,-0.279762,0.380816,0.649548,0.091577,-0.917186,-1.976107,-0.115039,0.311712,-0.189627,-0.358523,0.48766,-0.110054,0.217624,0.413335,0.231683,-0.052544,0.287692,1
2.373938,5.188343,5.3926,-1.417094,2.40927,-1.469431,-1.261414,-0.757296,-1.843101,1.160244,0.624472,1.146176,-1.83464,-2.104994,-0.44522,-1.056838,1.890996,0.905634,-1.316962,0.558625,0.563955,0.606219,-0.265967,-0.905655,-0.27809,1
3.820962,-0.241056,-1.804842,-1.875608,-0.234652,-0.453542,-0.598544,-0.684179,1.171598,-2.374744,0.295163,0.849347,-0.895179,-1.495158,0.138908,-0.21468,0.152537,-0.596558,0.403717,0.545187,-0.881513,0.973146,0.013639,-0.006748,0.072124,1
2.602296,4.99638,-1.689546,-1.78729,1.133857,-2.374458,-3.740517,1.966743,0.825143,1.499891,-1.867168,0.292278,-1.258765,-0.639096,-3.076691,1.237026,1.00552,-1.559309,0.933422,-1.108468,-0.298844,-0.832808,1.364515,-2.175255,-0.087457,1
3.015995,2.078341,-3.546753,-1.306049,-0.015039,0.601174,-0.279724,1.075021,1.693168,-0.667111,1.531679,-0.685735,-0.246595,-0.226591,0.73182,1.774898,-1.517011,1.040553,-0.058262,1.0966,0.358603,0.185468,0.258787,-0.055055,0.057518,1
4.701608,2.153878,-2.833567,-0.622006,0.741098,1.029438,0.15064,0.658199,-0.280261,0.206724,0.066679,0.27698,-0.10312,-0.009647,0.509719,0.664435,-0.130597,0.068096,-0.11771,-0.111866,-1.364968,-0.314841,0.46622,-0.090013,0.417269,1
4.747898,2.198505,-2.342571,0.114701,-0.255126,0.252271,-0.237018,0.431801,-0.73795,-0.261857,0.061492,-0.688953,0.129364,-0.391498,-0.091638,-0.04673,0.174441,-0.134672,-0.012273,-0.643188,-0.018257,-0.338745,0.266042,0.215736,0.26647,1
4.905936,2.258734,-1.999824,-0.279189,0.228222,1.417477,-0.346832,0.244399,0.72499,-1.085059,0.685891,0.441113,-0.507967,-0.821501,-0.144517,-0.043307,-0.28991,-0.413041,0.258144,0.291015,-0.352372,0.436042,0.145562,-0.150138,-0.017105,1
4.438149,-2.478635,-2.51361,-1.733204,0.48113,0.340082,0.667987,1.757385,0.92545,-2.543109,-0.118034,2.133756,-0.398554,-0.193169,0.991868,-0.436368,0.5117,0.101096,0.426845,1.378339,0.055049,0.775265,-0.414381,-0.056219,0.62477,1
3.510812,5.257497,4.998906,-1.764129,1.317331,-0.560956,0.122688,-0.469145,-1.319383,0.755843,-0.239477,0.564489,-1.184992,-1.525547,-1.143863,-0.042055,0.930192,0.611139,-0.831432,0.919056,0.11615,0.041897,-0.81551,-0.013022,-0.124735,1
3.379503,5.298814,6.250552,-2.414257,1.944312,-1.448777,-1.346464,-0.317404,-0.775072,0.933374,0.223436,0.523597,-1.490159,-1.741204,-0.48515,-0.718367,1.137611,0.169212,-0.147729,-0.471156,-0.052565,0.65562,-0.376839,0.633297,0.263405,1
2.720987,4.198463,4.160562,-0.657745,1.953632,-1.388525,-0.831043,-0.926529,-2.581,2.458585,0.207413,0.09382,-1.215465,-0.41419,-1.11903,-1.879607,0.739229,0.746362,-0.4778,1.653321,0.44702,0.658277,-1.069825,-0.757523,-1.486966,1
4.141501,2.071518,7.486505,-0.397619,-1.343447,-0.246891,0.43693,-0.754222,1.272171,-3.0246,-0.323154,0.211776,0.906106,0.727628,0.543543,0.24002,-1.960785,-0.350264,-1.148592,0.720371,-0.616034,-0.579721,1.152078,-0.783173,0.837053,1
3.28565,3.986472,7.32111,-1.827791,0.379773,-0.390919,0.702117,-0.624964,0.022159,-0.374768,-0.721066,0.28528,-0.518379,-0.616955,-0.37575,0.448378,-0.769913,-0.514835,-1.071057,0.876058,0.272527,-0.018976,0.907954,0.166275,0.315694,1
3.76805,3.796797,7.563035,-1.935347,0.660968,-0.425084,0.491193,-0.507993,-0.176208,0.521898,-0.579423,-0.502527,-0.41636,-0.31496,-0.752943,-0.007884,0.298215,-0.018262,-0.092884,1.023392,-0.004563,0.027824,0.254834,0.400914,0.696701,1
4.55582,3.084465,6.677556,-1.03184,-0.349887,0.187358,0.778374,-0.732468,0.728443,-1.765628,-0.890089,-0.196675,0.296859,0.483814,-0.179357,0.001151,-1.438698,-0.576298,-1.780552,1.071161,0.44688,-0.588028,1.562315,0.017333,0.32681,1
4.318206,3.891982,7.554767,-1.640413,-0.105946,-1.021527,0.482546,-0.70429,-0.382231,-0.401219,-0.696688,-0.324715,0.049416,0.492177,-0.091595,-0.101879,-0.069538,-0.381733,-0.463795,1.167463,0.230048,-0.278467,0.992119,0.556434,0.635721,1
3.417365,5.048663,5.494651,-2.326487,1.188755,-1.35658,0.047192,-0.406484,-1.055797,1.668506,-0.142788,0.129696,-1.423237,-1.350442,-1.642496,-0.534702,1.073166,0.490724,-0.827712,1.232151,-0.088822,0.127112,-0.289468,-0.047773,0.265117,1
4.261823,4.269651,6.908342,-2.102445,0.408735,-0.702543,0.327293,-0.723982,-0.082853,-0.494265,-0.399505,0.291945,-0.242432,0.321567,0.279392,-0.052972,0.321298,-0.389583,-0.651977,0.809035,-0.46238,-0.299194,0.877287,0.340088,0.530072,1
4.605513,2.266467,5.385759,-0.369284,-0.109964,1.094515,0.66839,-0.657902,0.878999,-1.313614,-0.550678,0.565191,0.476516,1.084052,0.193647,0.318745,0.310668,0.043204,-1.056905,0.452061,-0.141146,-0.381822,-0.216219,0.055197,-0.364186,1
4.315565,2.74523,6.599663,-0.671328,-0.368892,0.760098,1.027657,-0.601912,0.862259,-1.696608,-1.042663,0.440308,0.817561,1.128219,0.827805,0.640309,-0.111717,-0.00809,-1.984918,1.516262,0.018928,-0.699165,0.881142,0.040556,0.01836,1
3.458078,4.359598,6.822889,-2.113111,0.627175,-1.221275,0.248756,-0.550556,-0.748513,0.929358,-0.452171,-0.141556,-0.777752,-0.741791,-0.904654,-0.159548,0.4109,0.045353,-0.324395,0.668425,-0.084443,-0.1134,0.042461,0.321463,0.481268,1
3.192543,-1.466231,-1.866492,-2.035989,-0.598286,-2.35075,-0.104028,0.577906,0.014996,-1.28655,-0.218318,0.863702,-0.797234,-1.355135,0.074647,-0.303201,-0.123105,-0.159251,-0.016104,-0.283671,-0.467208,-0.362388,0.159036,0.361119,-0.152067,1
4.115772,0.660234,-1.070048,-0.990855,-0.663479,-1.213115,-0.449408,-0.711362,0.785536,-0.277643,0.113666,0.577523,-0.688989,-0.678473,-0.015113,0.218246,0.570166,-0.366093,-0.487685,-0.674057,0.023501,0.664778,-0.218267,-0.376057,-0.245136,1
5.452696,2.43405,-1.62946,0.183587,-0.059864,0.934726,-0.198937,-0.177838,-0.262977,-0.906162,0.22806,-0.145537,-0.118045,0.198619,-0.819091,-0.426656,0.309132,-0.161345,0.129126,-0.286447,0.115894,0.157971,-0.212714,0.090319,-0.103232,1
2.454694,2.214632,-3.331807,-2.959225,-0.053999,-1.435364,-1.14126,0.219099,1.186174,-0.870842,1.874757,-0.937692,-0.954335,-0.980706,0.188678,1.055233,-0.571109,0.528178,0.589736,0.685109,0.643911,0.170519,-0.198402,-0.090088,0.256712,1
4.912306,2.290497,-2.131144,0.519416,-0.498167,0.267903,0.050575,0.020922,-0.298933,-0.253669,-0.10156,0.102316,-0.088071,0.078304,-0.677368,-0.216971,-0.262168,0.175548,0.132645,-0.225053,0.417008,0.221432,-0.36888,-0.018181,-0.049886,1
2.260828,2.162574,-3.624672,-0.130974,-0.236954,-0.162418,0.795576,1.72834,-0.126945,2.202968,-0.175073,-0.299889,0.220419,0.590178,1.073618,0.806938,-0.940592,-0.711487,-0.64384,0.574089,0.074221,-0.295484,-0.497894,-0.014032,0.165517,1
5.431912,2.220376,-1.950325,0.794652,-0.160295,1.458184,0.066763,-0.113925,-0.419917,-1.343405,-0.104744,-0.18633,0.308247,0.383446,-0.401421,-0.337056,-0.020998,0.003796,0.022353,-0.244489,0.162063,-0.053706,-0.241714,0.520179,-0.194289,1
4.059834,3.160624,-2.451381,-0.274364,0.285938,0.053926,0.295098,0.152435,-0.564984,0.981106,-0.344971,0.667817,-0.430175,0.15313,-0.155999,0.051714,0.156065,0.412238,0.016881,-0.751133,-0.165407,-0.248005,-0.007999,-0.108655,0.319159,1
5.237602,2.050389,-1.38514,-0.002945,-0.113182,0.800143,-0.379886,-0.510737,-0.408311,-1.554682,0.258365,-0.242363,-0.108375,-0.217151,-0.760089,-0.294192,-0.062398,-0.225631,0.029391,-0.467615,-0.364908,-0.155731,-0.224932,0.005028,-0.272054,1
2.349902,2.036341,-2.590304,-3.723014,0.517995,-0.596862,-1.169663,-0.245674,1.685494,-2.005176,1.658624,0.341959,-1.831053,-2.229795,-0.11869,0.121991,-0.291474,-1.152186,0.870006,0.660419,-1.09081,1.782987,0.539217,-0.426094,-0.162227,1
5.03209,0.924623,-2.044831,0.35448,-0.426459,0.681572,-0.43243,0.253892,-0.202554,-0.94206,0.407472,-0.543968,0.084608,-0.966898,0.017663,0.510625,0.122206,-0.116227,0.098096,0.461909,-0.119458,0.440208,-0.172186,0.171259,-0.115084,1
4.022191,2.548372,-2.56443,0.753889,-0.353466,1.125534,0.958436,1.175213,0.733914,0.794172,-0.393122,0.561589,-0.076882,0.476991,-0.108935,0.509811,-0.499943,0.363823,-0.288639,0.150138,0.345489,0.431475,0.363672,-0.217189,0.162664,1
4.674823,3.067986,-2.295035,0.296178,-0.146886,0.356285,0.051633,0.440825,-0.669069,0.179562,0.042162,-0.01702,-0.184896,-0.168655,-0.574752,-0.067791,-0.370614,0.077539,0.002478,-0.606719,0.322119,-0.180216,0.023663,-0.150111,0.192267,1
3.939009,-2.574534,-0.710774,1.248198,0.311735,-0.51119,-1.122035,-0.593084,-2.299488,1.57003,0.728133,-1.158732,0.11983,0.320217,-0.004084,0.239937,-0.031349,-0.347177,0.619288,1.217433,-0.164876,0.161574,-0.184373,0.20127,0.114114,1
3.487648,-3.765769,-0.05796,1.311594,0.459556,-0.161937,-1.273934,-1.428892,-1.637943,2.150691,0.720185,-1.752246,0.125581,0.833744,-0.200185,-0.241382,-0.01549,-0.810223,0.588262,1.030234,0.233253,0.476868,-0.14229,-0.050499,0.155177,1
3.350545,1.092692,-1.79711,2.762044,1.732011,0.49047,-0.8516,-0.340781,-2.656074,1.049168,0.471907,1.356406,-0.158682,0.936149,1.339857,0.016463,-0.039661,0.888659,-0.536162,0.262995,0.831696,1.080349,0.565356,-0.750387,-0.391998,1
4.299019,1.439862,-2.066655,-0.773664,-0.328039,0.017952,-0.703785,-0.242595,0.74069,-1.385134,0.330761,0.224365,-0.456011,-1.563798,0.207009,-0.095434,-0.317524,-0.354574,-0.046023,-0.2095,-0.51183,0.53737,-0.033718,-0.455934,0.053174,1
3.813556,-1.281864,-0.83394,2.382985,1.816638,0.232619,-1.74876,-1.348948,-4.017975,1.17589,0.811618,-0.571567,0.06194,0.900145,0.803242,0.058793,0.335148,0.058039,0.542747,0.743346,0.74382,0.490882,0.708535,-0.341005,-0.049709,1
5.765721,2.180921,-1.482835,0.947153,0.815458,2.815496,0.523236,-0.134542,0.144708,-0.598292,-0.06696,0.857285,0.142161,1.246116,-0.421865,-0.151422,-0.523664,0.277762,-0.22656,-0.477147,-0.623811,-0.128924,-0.275307,-0.01533,-0.160873,1
3.71159,3.499135,-2.379286,0.039604,-0.231762,0.162681,0.21266,0.751146,-0.087737,0.611231,0.10042,0.300021,-0.666805,-0.683296,-0.629534,-0.094798,-0.74772,-0.130983,0.166691,-0.433071,0.353563,0.278459,0.399932,-0.062143,0.213266,1
5.209224,2.447584,-2.19769,0.155384,0.179788,1.5603,-0.158307,-0.262772,0.155568,-1.614691,0.15754,0.541206,-0.171188,-0.127718,-0.140364,-0.308824,-0.301981,-0.090256,0.255982,0.068122,-0.359332,0.075575,-0.215174,0.03279,0.011113,1
2.881739,0.589393,-1.907275,2.71621,2.511072,0.430452,-2.566859,-1.112717,-3.239373,-0.317287,0.443539,1.434921,-0.159952,0.266354,2.065106,-0.729099,-0.465117,0.721781,0.048996,0.376055,0.420076,0.588792,0.571265,0.218121,0.045399,1
4.312103,2.790045,-2.663073,-0.266942,0.1844,0.560375,0.074709,0.525488,0.103697,0.391584,0.145318,0.405004,-0.536859,-0.283835,-0.234187,0.030049,-0.370367,-0.064568,0.146747,-0.033322,-0.446517,0.150813,0.495339,0.062747,0.54341,1
4.234506,2.549575,-2.402553,0.120193,-0.236068,0.315746,0.227631,0.954662,0.219571,0.833944,0.178691,0.165537,-0.377781,-0.286719,-0.356079,0.248584,-0.437211,-0.000043,-0.122273,-0.128292,0.065753,0.207758,0.476679,-0.144564,0.383572,1
2.443023,3.503409,-2.897002,0.719761,-0.043847,0.644009,1.67555,1.589288,0.609547,2.392465,-0.879488,1.830618,-0.458012,0.287943,0.304626,0.911707,-1.65891,0.809363,-0.820388,-0.736656,-0.018504,0.053995,0.655627,-0.602728,0.115921,1
1.271553,4.034865,-2.334211,14.018343,17.721656,-10.800294,9.870005,-0.932705,4.802893,-2.673631,1.359414,-2.598365,0.230034,-0.68428,-0.546966,0.508218,0.515824,-0.631963,0.209315,0.059498,-0.321782,-0.272325,-0.008043,0.053084,0.07805,1
1.239642,-4.220655,0.76307,2.164694,1.201426,0.767078,-1.386123,-2.888124,-2.329347,-0.176547,-0.250413,0.042012,-0.197456,-0.506398,0.885092,1.338149,0.108845,-0.141477,1.216753,0.83453,1.289448,0.580234,-0.272874,-0.52018,0.795536,1
3.96209,0.529581,-1.330008,2.432075,1.270731,0.615638,-1.168218,-1.362476,-3.455974,0.662432,0.430718,-0.162991,0.176775,1.207173,0.119947,-0.378916,-0.278296,0.47481,0.557607,0.24626,0.471745,-0.080755,0.384033,-0.397192,-0.023467,1
0.969968,-6.513939,1.853209,-0.472174,0.456775,1.284805,1.014606,-0.295459,3.462241,2.570259,-0.898134,-0.027362,-0.222796,0.195281,0.183066,-0.254327,-0.78848,-0.38936,-0.812958,0.047003,-0.355292,0.694489,-0.469726,-0.736138,-0.399274,1
5.563282,2.579527,-1.73839,1.284991,0.217886,2.35898,0.465238,0.107312,-0.270177,-0.970768,-0.263115,0.105741,0.498732,0.798283,-0.702836,-0.288214,-0.315133,0.625031,-0.174347,-0.234528,-0.184409,-0.151088,-0.412639,-0.145889,-0.189363,1
5.84387,2.199899,-1.468782,0.948003,0.256087,2.521225,-0.133107,-0.158644,0.155764,-1.474723,0.332222,-0.136319,0.293959,0.183985,-0.587184,-0.657867,0.182232,0.153433,0.05955,-0.187639,0.22642,-0.236248,-0.203767,-0.178846,-0.454124,1
2.191346,-4.874693,0.663964,1.213727,-0.304909,-0.633995,-0.884015,-2.286102,-1.211451,1.290578,-0.227895,-1.586196,0.139299,0.448295,-0.635155,0.454046,-1.16022,-0.540315,0.492105,0.557009,-0.087481,0.211737,0.068008,-0.380493,0.3745,1
5.235072,1.836117,-1.875791,0.95723,0.082319,2.418754,-0.164305,0.470805,0.154923,-1.325912,0.441166,-0.438636,0.338703,-0.698591,-0.014151,-0.017599,-0.299731,0.074623,-0.071641,0.083065,-0.132124,-0.028872,0.181105,-0.07508,-0.428531,1
3.279552,-3.199727,0.112443,1.980075,0.794656,0.23864,-1.404762,-2.107149,-2.439732,1.560391,0.37522,-1.397785,0.131357,0.895215,-0.549243,-0.123893,-0.600888,0.013126,1.001194,0.705908,0.247294,0.275749,0.398258,-0.652846,0.484511,1
5.278514,0.730323,-0.196373,0.987631,-0.261413,1.869219,-0.478783,-0.876529,-0.138972,-2.046528,0.226574,-0.735369,0.570392,-0.264259,-0.606773,-0.311081,-0.021604,-0.090281,-0.402714,-1.385263,0.004065,-0.969882,-0.448158,-0.239226,-0.613719,1
5.212238,2.002453,-1.689452,0.698697,0.73419,2.758686,0.031966,-0.596276,0.067983,-1.492894,0.114109,0.889501,0.024442,0.485531,-0.245267,-0.152983,-0.512803,0.096799,0.107343,-0.08581,-0.856781,-0.343784,-0.13948,-0.328215,0.286229,1
5.713011,2.74489,-0.920177,1.024632,-0.039618,1.423844,-0.078767,-0.158362,-0.770085,-0.982905,0.371317,0.035851,0.153477,0.270976,-1.008517,-0.274893,0.252676,0.095772,-0.311019,-0.775587,0.293613,-0.120077,-0.751017,-0.03503,-0.706755,1
4.729902,3.245482,-2.357018,0.401917,0.132341,1.379032,0.50804,0.421145,0.114403,-0.172293,-0.249158,0.553477,-0.025111,0.528455,-0.300593,-0.239304,-0.455737,0.298854,-0.130746,-0.466122,-0.143489,-0.079045,0.042295,-0.174215,0.025537,1
4.482192,3.077303,-2.018847,1.148345,0.127607,1.726849,0.73439,0.46021,-0.361885,-0.068491,-0.425218,0.461052,0.118394,0.406774,-0.710744,0.042394,-0.793953,0.62796,-0.195498,-0.358598,-0.044062,-0.090886,-0.097648,-0.241183,0.027266,1
2.61118,-4.525622,1.250339,0.927784,-0.102921,-0.342736,-1.060263,-2.196588,-1.686613,-0.756842,-0.072853,-0.103366,-0.141503,-1.080153,0.208325,2.265755,-0.050222,-0.599819,0.171902,-1.139975,0.405837,-0.702132,-0.616829,0.389286,1.073703,1
1.845975,-5.824726,2.238227,0.811727,0.317269,0.15657,-0.486352,-2.29594,0.155177,0.312417,-0.176595,1.241704,-0.50535,-0.371933,0.871017,2.434711,0.315694,-0.208231,-0.241176,-0.748525,0.021825,0.36242,-0.450085,-0.331473,0.483152,1
2.590208,-6.259714,2.397627,0.630968,0.547002,-0.804249,-0.883549,-1.260864,-0.377621,1.861737,0.48759,0.08545,-0.276059,0.334737,0.708548,0.742166,-0.359538,0.097883,0.013373,0.34172,-0.833264,0.337836,0.426443,-0.427008,-0.169423,1
0.414514,-7.605026,3.299498,0.395067,0.442164,-0.626391,0.410698,1.469614,-0.49562,0.520949,1.190101,1.439438,-0.505434,0.932033,-0.662003,-0.254299,-0.272847,0.536486,0.305045,0.218354,-1.217115,0.387755,0.697162,-0.457496,-1.143199,1
0.649985,-7.142759,3.204254,-0.027655,0.782672,0.980927,1.185989,0.373326,1.309941,0.835949,0.19625,2.093691,-0.845889,0.581352,-0.621516,0.62619,0.132805,0.546109,-0.179638,-0.323713,-0.834134,0.877838,0.418349,-0.36255,-0.875118,1
0.674739,-5.483628,3.427484,2.079261,0.425692,-0.352587,-0.93611,-1.239595,-0.591738,-0.026571,0.76651,2.320593,-0.672467,-0.629024,1.40643,2.459253,-0.168672,0.24802,-0.483087,-0.440152,0.031827,0.297263,-0.364301,-0.509405,0.335657,1
0.583526,-6.446008,3.492829,1.35953,0.412457,-0.498852,-0.319571,0.637877,-1.330775,-1.160262,1.109665,2.681002,-0.77634,-0.480506,0.538256,1.794199,-0.218771,0.231137,0.143271,-0.406244,0.169074,-0.855938,-0.367315,0.18184,-0.176606,1
-0.95047,-7.285392,3.967179,0.714323,1.446568,-0.301162,0.345571,2.582746,-1.472969,-1.796464,1.227814,3.883751,-0.747107,0.608049,0.311691,0.823008,0.604989,0.701668,-0.55927,-1.084398,0.058106,0.719283,-0.057377,-0.050472,0.330239,1
1.9712,-4.807294,1.536535,0.828388,0.158044,0.493509,-1.018309,-2.28867,-1.201726,-2.056627,-0.029958,0.34186,-0.294155,-1.334019,0.390978,1.718488,0.12281,-0.882154,0.52193,-0.574815,1.329348,-0.337503,-0.565575,0.159771,0.390662,1
2.742956,-6.447332,3.338348,0.887673,0.277654,-1.30832,-1.068401,0.035845,-0.66268,1.472533,1.149725,0.138672,-0.268428,0.062849,0.480555,0.190771,-0.583288,0.305555,0.898983,0.508242,-0.660512,-0.293677,-0.158564,-0.384418,-0.591331,1
1.790618,-6.683437,2.952711,0.358168,0.692657,0.655616,0.288154,-0.43312,0.86018,0.362449,0.172884,1.86443,-0.810333,-0.203507,0.283484,1.269031,0.108933,0.220371,0.299867,-0.464273,0.128436,-0.023494,-0.232551,-0.174139,-0.32365,1
0.127029,-7.271405,3.143838,0.307236,0.941369,0.711192,1.237189,0.797689,0.472687,0.337126,0.120851,2.78852,-1.000743,0.433304,-0.340064,0.999289,-0.096114,0.688266,0.118803,-0.175259,-0.553915,-0.031372,0.250966,0.04891,-1.110935,1
0.817248,-7.360565,2.810495,-0.526919,1.989401,-0.689779,0.063705,1.650105,-2.346418,-2.664401,0.013761,3.187662,-0.722205,-0.25149,0.765293,0.813015,0.323544,0.096463,-0.387007,-1.168446,1.730111,-0.485882,-0.492271,0.333602,0.477186,1
5.15634,0.922995,-1.809853,0.677568,0.098618,0.807319,0.36064,-0.712813,0.02122,0.223768,-0.289811,1.217654,-0.141345,1.213885,-0.63389,-0.119408,-0.646912,0.538814,0.173859,-0.062656,-0.83969,0.246547,-0.711904,0.010259,0.211903,1
3.401494,2.574768,-2.555219,1.33696,1.109604,-0.346745,-0.791728,0.141871,-1.530502,1.311872,-0.393572,1.327723,-0.345041,0.657375,0.344542,-0.542957,-1.206724,1.040073,-0.364063,-0.670748,-0.373491,0.233335,0.238154,0.534898,0.144096,1
2.198141,2.629202,-3.200409,0.922181,0.680073,-0.374263,0.197551,0.882795,-0.830576,2.98016,0.020461,0.808859,0.003583,1.419039,1.205348,-0.881238,-1.852855,-0.215467,-1.121001,0.139333,-0.077583,-0.110959,-0.161384,-0.781334,0.053937,1
5.855247,1.912357,-1.087327,0.979681,0.474854,2.678288,0.055552,-0.868814,-0.181026,-1.522015,-0.115966,0.246768,0.298694,1.149941,-0.781999,-0.528366,0.548008,0.074003,0.170469,-0.279782,0.354663,-0.351987,-0.530979,-0.001135,-0.040233,1
4.986871,1.938362,-2.336606,0.844216,0.539819,2.458189,0.732932,0.532924,0.707028,0.141527,-0.121052,0.994775,0.150419,0.805618,0.355991,0.362095,-0.537862,0.556682,-0.53254,-0.075823,-0.872375,0.096728,0.404149,-0.079356,-0.223492,1
3.908054,1.850993,-2.702232,0.47479,0.349949,0.417561,1.051594,0.532533,0.518238,2.678199,-0.543202,1.466527,0.079197,2.460482,0.489979,-0.718064,-1.408395,0.172311,-0.968595,-0.228959,-1.13531,-0.277981,-0.731376,-0.352118,0.37299,1
5.327683,2.371169,-1.777964,0.499675,-0.355896,1.024047,0.594475,0.026318,0.631148,-0.180299,-0.473499,0.447283,0.146098,1.421379,-0.420792,-0.53403,0.65827,0.36575,-0.251777,-0.353665,0.455421,-0.101376,-0.215933,0.245553,-0.475066,1
5.368056,2.36691,-1.738914,1.229432,0.247139,2.071974,0.654803,0.152287,0.112951,-0.247185,-0.095268,1.009813,0.022119,1.165407,-0.562701,0.102965,-0.234143,0.311067,-0.29986,-0.171857,0.252716,0.194445,-0.257578,-0.040628,-0.134677,1
5.407759,1.458453,-0.755728,1.137647,1.211824,3.703785,0.635123,-0.341837,0.716403,-0.11441,-0.176716,0.774768,0.07347,1.192878,-0.467664,-0.213372,0.04617,0.425961,-0.055345,-0.442867,-0.019757,-0.199599,-0.250944,-0.102879,-0.054951,1
6.241617,1.509185,-0.765594,1.139805,0.297501,2.415854,-0.06166,-0.76679,0.099515,-1.237762,0.204763,0.183851,0.187809,1.096226,-1.04527,-0.516038,0.672887,0.050711,0.131948,-0.277088,0.791238,0.096438,-0.675594,-0.039123,-0.093132,1
5.674702,2.080634,-1.80772,1.092013,-0.249642,1.489999,-0.044244,-0.334246,-0.274183,-1.394776,0.097491,0.201435,0.23876,0.441544,-0.708805,-0.362898,-0.114204,0.234505,0.114943,0.002002,0.192213,0.016407,-0.52372,0.180683,-0.217406,1
5.712044,1.696049,-1.261559,0.502155,0.482619,2.358066,0.122628,-1.088073,0.463153,-1.747358,-0.442783,0.770472,0.276474,0.97634,-0.368444,-0.835685,0.370353,0.530789,-0.001653,-0.138013,-0.326766,-0.388978,-0.858368,-0.302547,-0.345024,1
